Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,content,,answer,ANSWER
14,1605366629082,14/11/2020 15:10:29,1605366628417,1,14/11/2020 16:10:28,28606,13,task-l9mz,,7788502,BLIND,2314148,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.68,1280x720,1280x619,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,10,1,1,Screen 1,slider,response_slider_endValue,4712.745000000723,,,62,,0,1,0,,,,1,,end,,,,
15,1605366629254,14/11/2020 15:10:29,1605366628418,1,14/11/2020 16:10:28,28606,13,task-l9mz,,7788502,BLIND,2314148,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.68,1280x720,1280x619,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,10,1,1,Screen 1,continueButton,continue_button,4712.745000000723,,,,,0,1,0,,,,1,,end,,,,
16,1605366630512,14/11/2020 15:10:30,1605366629939,1,14/11/2020 16:10:29,28606,13,task-l9mz,,7788502,BLIND,2314148,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.68,1280x720,1280x619,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,11,1,1,Screen 1,advancementZone,continue_button,1502.409999999145,,,,,0,1,0,,,,2,,instructionMixed,,,,
17,1605366631501,14/11/2020 15:10:31,1605366630934,1,14/11/2020 16:10:30,28606,13,task-l9mz,,7788502,BLIND,2314148,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.68,1280x720,1280x619,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,11,1,2,Screen 2,advancementZone,continue_button,991.3049999995565,,,,,0,1,0,,,,2,,instructionMixed,,,,
18,1605366635446,14/11/2020 15:10:35,1605366634875,1,14/11/2020 16:10:34,28606,13,task-l9mz,,7788502,BLIND,2314148,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.68,1280x720,1280x619,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,12,3,1,Screen 1,buttonB,response_button_text,3918.6150000005,,,"No, they do not contain an indirect correlation",1,0,1,0,,,,2,2,example,dataExample_Mixed_AX.png,,"Yes, they contain an indirect correlation",
19,1605366636740,14/11/2020 15:10:36,1605366636078,1,14/11/2020 16:10:36,28606,13,task-l9mz,,7788502,BLIND,2314148,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.68,1280x720,1280x619,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,12,3,1,Screen 1,buttonA,response_button_text,5122.624999999971,,,"Yes, they contain an indirect correlation",2,1,0,0,,,,2,2,example,dataExample_Mixed_AX.png,,"Yes, they contain an indirect correlation",
20,1605366639246,14/11/2020 15:10:39,1605366638596,1,14/11/2020 16:10:38,28606,13,task-l9mz,,7788502,BLIND,2314148,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.68,1280x720,1280x619,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,13,4,1,Screen 1,buttonA,response_button_text,2308.9600000002974,,,"Yes, they contain an indirect correlation",1,0,1,0,,,,2,2,example,dataExample_Mixed_AB.png,,"No, they do not contain an indirect correlation",
21,1605366640382,14/11/2020 15:10:40,1605366639820,1,14/11/2020 16:10:39,28606,13,task-l9mz,,7788502,BLIND,2314148,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.68,1280x720,1280x619,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,13,4,1,Screen 1,buttonB,response_button_text,3533.1550000009884,,,"No, they do not contain an indirect correlation",2,1,0,0,,,,2,2,example,dataExample_Mixed_AB.png,,"No, they do not contain an indirect correlation",
22,1605366641857,14/11/2020 15:10:41,1605366641201,1,14/11/2020 16:10:41,28606,13,task-l9mz,,7788502,BLIND,2314148,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.68,1280x720,1280x619,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,14,2,1,Screen 1,advancementZone,continue_button,1198.5199999999168,,,,,0,1,0,,,,2,,start,,,,
23,1605366643562,14/11/2020 15:10:43,1605366642914,1,14/11/2020 16:10:42,28606,13,task-l9mz,,7788502,BLIND,2314148,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.68,1280x720,1280x619,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,15,5,1,Screen 1,buttonA,response_button_text,1699.3750000001455,,,"Yes, they contain an indirect correlation",1,1,0,0,,,,2,,trial,data1_Mixed_AX.png,,"Yes, they contain an indirect correlation",
24,1605366645016,14/11/2020 15:10:45,1605366644331,1,14/11/2020 16:10:44,28606,13,task-l9mz,,7788502,BLIND,2314148,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.68,1280x720,1280x619,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,16,6,1,Screen 1,buttonB,response_button_text,1406.3100000003033,,,"No, they do not contain an indirect correlation",1,0,1,0,,,,2,,trial,data2_Mixed_AX.png,,"Yes, they contain an indirect correlation",
25,1605366646109,14/11/2020 15:10:46,1605366645467,1,14/11/2020 16:10:45,28606,13,task-l9mz,,7788502,BLIND,2314148,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.68,1280x720,1280x619,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,17,7,1,Screen 1,buttonA,response_button_text,1124.4600000009086,,,"Yes, they contain an indirect correlation",1,0,1,0,,,,2,,trial,data3_Mixed_AB.png,,"No, they do not contain an indirect correlation",
26,1605366647266,14/11/2020 15:10:47,1605366646645,1,14/11/2020 16:10:46,28606,13,task-l9mz,,7788502,BLIND,2314148,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.68,1280x720,1280x619,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,18,8,1,Screen 1,buttonB,response_button_text,1165.1999999994587,,,"No, they do not contain an indirect correlation",1,1,0,0,,,,2,,trial,data4_Mixed_AB.png,,"No, they do not contain an indirect correlation",
27,1605366647375,14/11/2020 15:10:47,1605366646653,1,14/11/2020 16:10:46,28606,13,task-l9mz,,7788502,BLIND,2314148,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.68,1280x720,1280x619,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,19,2,1,Screen 1,slider,response_slider_initialValue,0,,,50,,0,1,0,,,,2,,end,,,,
28,1605366651001,14/11/2020 15:10:51,1605366650415,1,14/11/2020 16:10:50,28606,13,task-l9mz,,7788502,BLIND,2314148,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.68,1280x720,1280x619,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,19,2,1,Screen 1,slider,response_slider_endValue,3762.844999999288,,,83,,0,1,0,,,,2,,end,,,,
29,1605366651158,14/11/2020 15:10:51,1605366650417,1,14/11/2020 16:10:50,28606,13,task-l9mz,,7788502,BLIND,2314148,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.68,1280x720,1280x619,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,19,2,1,Screen 1,continueButton,continue_button,3762.844999999288,,,,,0,1,0,,,,2,,end,,,,
30,1605366655690,14/11/2020 15:10:55,1605366655094,1,14/11/2020 16:10:55,28606,13,task-l9mz,,7788502,BLIND,2314148,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.68,1280x720,1280x619,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,20,1,1,Screen 1,buttonA,response_button_text,4660.845000000336,,,Parallel Sets Plot,1,0,1,0,,,,,,userPreference,,,,
31,1605366655799,14/11/2020 15:10:55,1605366655101,1,14/11/2020 16:10:55,28606,13,task-l9mz,,7788502,BLIND,2314148,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 86.0.622.68,1280x720,1280x619,,Task 2: Identify correlation outside the display,15,spreadsheet,,,END TASK,,,,,59703,,,,,0,1,0,,,,,,,,,,
1,1605296895722,13/11/2020 19:48:15,1605296895476,1,13/11/2020 20:48:15,28606,13,task-l9mz,,7777913,BLIND,2310992,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 82.0,1536x864,1536x750,,Task 2: Identify correlation outside the display,15,spreadsheet,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1605297004432,13/11/2020 19:50:04,1605297004230,1,13/11/2020 20:50:04,28606,13,task-l9mz,,7777913,BLIND,2310992,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 82.0,1536x864,1536x750,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,1,1,1,Screen 1,advancementZone,continue_button,108666,,,,,0,1,0,,,,,,taskIntroduction,,,,
3,1605297083267,13/11/2020 19:51:23,1605297083061,1,13/11/2020 20:51:23,28606,13,task-l9mz,,7777913,BLIND,2310992,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 82.0,1536x864,1536x750,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,11,1,1,Screen 1,advancementZone,continue_button,78794,,,,,0,1,0,,,,2,,instructionMixed,,,,
4,1605297084961,13/11/2020 19:51:24,1605297084563,1,13/11/2020 20:51:24,28606,13,task-l9mz,,7777913,BLIND,2310992,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 82.0,1536x864,1536x750,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,11,1,2,Screen 2,advancementZone,continue_button,1493,,,,,0,1,0,,,,2,,instructionMixed,,,,
5,1605297111602,13/11/2020 19:51:51,1605297111401,1,13/11/2020 20:51:51,28606,13,task-l9mz,,7777913,BLIND,2310992,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 82.0,1536x864,1536x750,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,12,1,1,Screen 1,buttonB,response_button_text,26811,,,"No, they do not contain an indirect correlation",1,0,1,0,,,,2,2,example,dataExample_Mixed_AX.png,,"Yes, they contain an indirect correlation",
6,1605297130390,13/11/2020 19:52:10,1605297130201,1,13/11/2020 20:52:10,28606,13,task-l9mz,,7777913,BLIND,2310992,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 82.0,1536x864,1536x750,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,12,1,1,Screen 1,buttonA,response_button_text,45611,,,"Yes, they contain an indirect correlation",2,1,0,0,,,,2,2,example,dataExample_Mixed_AX.png,,"Yes, they contain an indirect correlation",
7,1605297134221,13/11/2020 19:52:14,1605297134024,1,13/11/2020 20:52:14,28606,13,task-l9mz,,7777913,BLIND,2310992,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 82.0,1536x864,1536x750,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,13,2,1,Screen 1,buttonB,response_button_text,3611,,,"No, they do not contain an indirect correlation",1,1,0,0,,,,2,2,example,dataExample_Mixed_AB.png,,"No, they do not contain an indirect correlation",
8,1605297137674,13/11/2020 19:52:17,1605297137475,1,13/11/2020 20:52:17,28606,13,task-l9mz,,7777913,BLIND,2310992,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 82.0,1536x864,1536x750,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,14,1,1,Screen 1,advancementZone,continue_button,3258,,,,,0,1,0,,,,2,,start,,,,
9,1605297139612,13/11/2020 19:52:19,1605297139425,1,13/11/2020 20:52:19,28606,13,task-l9mz,,7777913,BLIND,2310992,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 82.0,1536x864,1536x750,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,15,1,1,Screen 1,buttonB,response_button_text,1930,,,"No, they do not contain an indirect correlation",1,0,1,0,,,,2,,trial,data3_Mixed_AX.png,,"Yes, they contain an indirect correlation",
10,1605297141069,13/11/2020 19:52:21,1605297140879,1,13/11/2020 20:52:20,28606,13,task-l9mz,,7777913,BLIND,2310992,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 82.0,1536x864,1536x750,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,16,2,1,Screen 1,buttonB,response_button_text,1437,,,"No, they do not contain an indirect correlation",1,1,0,0,,,,2,,trial,data1_Mixed_AB.png,,"No, they do not contain an indirect correlation",
11,1605297142663,13/11/2020 19:52:22,1605297142453,1,13/11/2020 20:52:22,28606,13,task-l9mz,,7777913,BLIND,2310992,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 82.0,1536x864,1536x750,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,17,3,1,Screen 1,buttonA,response_button_text,1557,,,"Yes, they contain an indirect correlation",1,1,0,0,,,,2,,trial,data2_Mixed_AX.png,,"Yes, they contain an indirect correlation",
12,1605297143897,13/11/2020 19:52:23,1605297143702,1,13/11/2020 20:52:23,28606,13,task-l9mz,,7777913,BLIND,2310992,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 82.0,1536x864,1536x750,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,18,4,1,Screen 1,buttonA,response_button_text,1223,,,"Yes, they contain an indirect correlation",1,1,0,0,,,,2,,trial,data4_Mixed_AX.png,,"Yes, they contain an indirect correlation",
13,1605297143992,13/11/2020 19:52:23,1605297143716,1,13/11/2020 20:52:23,28606,13,task-l9mz,,7777913,BLIND,2310992,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 82.0,1536x864,1536x750,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,19,1,1,Screen 1,slider,response_slider_initialValue,0,,,50,,0,1,0,,,,2,,end,,,,
14,1605297150618,13/11/2020 19:52:30,1605297150413,1,13/11/2020 20:52:30,28606,13,task-l9mz,,7777913,BLIND,2310992,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 82.0,1536x864,1536x750,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,19,1,1,Screen 1,slider,response_slider_endValue,6698,,,99,,0,1,0,,,,2,,end,,,,
15,1605297150711,13/11/2020 19:52:30,1605297150415,1,13/11/2020 20:52:30,28606,13,task-l9mz,,7777913,BLIND,2310992,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 82.0,1536x864,1536x750,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,19,1,1,Screen 1,continueButton,continue_button,6698,,,,,0,1,0,,,,2,,end,,,,
16,1605297218024,13/11/2020 19:53:38,1605297217828,1,13/11/2020 20:53:37,28606,13,task-l9mz,,7777913,BLIND,2310992,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 82.0,1536x864,1536x750,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,2,1,1,Screen 1,advancementZone,continue_button,67389,,,,,0,1,0,,,,1,,instructionPSP,,,,
17,1605297219071,13/11/2020 19:53:39,1605297218870,1,13/11/2020 20:53:38,28606,13,task-l9mz,,7777913,BLIND,2310992,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 82.0,1536x864,1536x750,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,2,1,2,Screen 2,advancementZone,continue_button,1036,,,,,0,1,0,,,,1,,instructionPSP,,,,
18,1605297221258,13/11/2020 19:53:41,1605297221062,1,13/11/2020 20:53:41,28606,13,task-l9mz,,7777913,BLIND,2310992,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 82.0,1536x864,1536x750,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,3,3,1,Screen 1,buttonA,response_button_text,2172,,,"Yes, they contain an indirect correlation",1,1,0,0,,,,1,1,example,dataExample_PSP_AX.png,,"Yes, they contain an indirect correlation",
19,1605297222993,13/11/2020 19:53:42,1605297222801,1,13/11/2020 20:53:42,28606,13,task-l9mz,,7777913,BLIND,2310992,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 82.0,1536x864,1536x750,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,4,4,1,Screen 1,buttonB,response_button_text,1537,,,"No, they do not contain an indirect correlation",1,1,0,0,,,,1,1,example,dataExample_PSP_AB.png,,"No, they do not contain an indirect correlation",
20,1605297224572,13/11/2020 19:53:44,1605297224385,1,13/11/2020 20:53:44,28606,13,task-l9mz,,7777913,BLIND,2310992,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 82.0,1536x864,1536x750,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,5,2,1,Screen 1,advancementZone,continue_button,1382,,,,,0,1,0,,,,1,,start,,,,
21,1605297226635,13/11/2020 19:53:46,1605297226426,1,13/11/2020 20:53:46,28606,13,task-l9mz,,7777913,BLIND,2310992,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 82.0,1536x864,1536x750,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,6,5,1,Screen 1,buttonB,response_button_text,2027,,,"No, they do not contain an indirect correlation",1,1,0,0,,,,1,,trial,data2_PSP_AB.png,,"No, they do not contain an indirect correlation",
22,1605297229814,13/11/2020 19:53:49,1605297229624,1,13/11/2020 20:53:49,28606,13,task-l9mz,,7777913,BLIND,2310992,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 82.0,1536x864,1536x750,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,7,6,1,Screen 1,buttonB,response_button_text,3178,,,"No, they do not contain an indirect correlation",1,0,1,0,,,,1,,trial,data3_PSP_AX.png,,"Yes, they contain an indirect correlation",
23,1605297231456,13/11/2020 19:53:51,1605297231263,1,13/11/2020 20:53:51,28606,13,task-l9mz,,7777913,BLIND,2310992,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 82.0,1536x864,1536x750,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,8,7,1,Screen 1,buttonB,response_button_text,1622,,,"No, they do not contain an indirect correlation",1,1,0,0,,,,1,,trial,data1_PSP_AB.png,,"No, they do not contain an indirect correlation",
24,1605297242735,13/11/2020 19:54:02,1605297242532,1,13/11/2020 20:54:02,28606,13,task-l9mz,,7777913,BLIND,2310992,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 82.0,1536x864,1536x750,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,9,8,1,Screen 1,buttonB,response_button_text,11253,,,"No, they do not contain an indirect correlation",1,0,1,0,,,,1,,trial,data4_PSP_AX.png,,"Yes, they contain an indirect correlation",
25,1605297242844,13/11/2020 19:54:02,1605297242541,1,13/11/2020 20:54:02,28606,13,task-l9mz,,7777913,BLIND,2310992,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 82.0,1536x864,1536x750,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,10,2,1,Screen 1,slider,response_slider_initialValue,0,,,50,,0,1,0,,,,1,,end,,,,
26,1605297247926,13/11/2020 19:54:07,1605297247730,1,13/11/2020 20:54:07,28606,13,task-l9mz,,7777913,BLIND,2310992,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 82.0,1536x864,1536x750,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,10,2,1,Screen 1,slider,response_slider_endValue,5188,,,84,,0,1,0,,,,1,,end,,,,
27,1605297248004,13/11/2020 19:54:08,1605297247730,1,13/11/2020 20:54:07,28606,13,task-l9mz,,7777913,BLIND,2310992,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 82.0,1536x864,1536x750,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,10,2,1,Screen 1,continueButton,continue_button,5188,,,,,0,1,0,,,,1,,end,,,,
28,1605297259312,13/11/2020 19:54:19,1605297259110,1,13/11/2020 20:54:19,28606,13,task-l9mz,,7777913,BLIND,2310992,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 82.0,1536x864,1536x750,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,20,1,1,Screen 1,buttonA,response_button_text,11366,,,Parallel Sets Plot,1,0,1,0,,,,,,userPreference,,,,
29,1605297259406,13/11/2020 19:54:19,1605297259124,1,13/11/2020 20:54:19,28606,13,task-l9mz,,7777913,BLIND,2310992,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 82.0,1536x864,1536x750,,Task 2: Identify correlation outside the display,15,spreadsheet,,,END TASK,,,,,363649,,,,,0,1,0,,,,,,,,,,
1,1606135572589,23/11/2020 12:46:12,1606135572485,1,23/11/2020 13:46:12,28606,13,task-l9mz,,8050716,BLIND,2392108,,complete,,,computer,Desktop or Laptop,Ubuntu undefined,Firefox 83.0,1920x1080,1920x979,,Task 2: Identify correlation outside the display,15,spreadsheet,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1606135621212,23/11/2020 12:47:01,1606135620914,1,23/11/2020 13:47:00,28606,13,task-l9mz,,8050716,BLIND,2392108,,complete,,,computer,Desktop or Laptop,Ubuntu undefined,Firefox 83.0,1920x1080,1920x979,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,1,1,1,Screen 1,advancementZone,continue_button,48353,,,,,0,1,0,,,,,,taskIntroduction,,,,
