Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,content,answer,,ANSWER
2,1605535712517,16/11/2020 14:08:32,1605535712415,0,16/11/2020 14:08:32,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,1280x578,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,1,1,1,Screen 1,advancementZone,continue_button,14847.345000016503,,,,,0,1,0,,,,,,taskIntroduction,,,,
3,1605535743751,16/11/2020 14:09:03,1605535743653,0,16/11/2020 14:09:03,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,1280x578,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,11,1,1,Screen 1,advancementZone,continue_button,31226.510000007693,,,,,0,1,0,,,,2,,instructions_PSP,,,,
4,1605535831001,16/11/2020 14:10:31,1605535830839,0,16/11/2020 14:10:30,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,421x193,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,11,1,2,Screen 2,advancementZone,continue_button,87178.48499998217,,,,,0,1,0,,,,2,,instructions_PSP,,,,
5,1605535832439,16/11/2020 14:10:32,1605535832342,0,16/11/2020 14:10:32,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,421x193,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,11,1,3,Screen 3,advancementZone,continue_button,1498.279999999795,,,,,0,1,0,,,,2,,instructions_PSP,,,,
6,1605535840726,16/11/2020 14:10:40,1605535840618,0,16/11/2020 14:10:40,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,512x231,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,13,1,1,Screen 1,buttonB,response_button_text,8222.910000011325,,,"No, they are not correlated",1,1,0,0,,,,2,2,example,dataExample_PSP_AB.png,"No, they are not correlated",,
7,1605535845730,16/11/2020 14:10:45,1605535845632,0,16/11/2020 14:10:45,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,512x231,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,12,2,1,Screen 1,buttonA,response_button_text,4806.380000023637,,,"Yes, they are correlated",1,1,0,0,,,,2,2,example,dataExample_PSP_ABX.png,"Yes, they are correlated",,
8,1605535849074,16/11/2020 14:10:49,1605535848967,0,16/11/2020 14:10:48,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,512x231,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,14,1,1,Screen 1,advancementZone,continue_button,3151.4449999958742,,,,,0,1,0,,,,2,,start,,,,
9,1605535850980,16/11/2020 14:10:50,1605535850878,0,16/11/2020 14:10:50,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,512x231,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,15,1,1,Screen 1,buttonA,response_button_text,1894.494999985909,,,"Yes, they are correlated",1,1,0,0,,,,2,,trial,data4_PSP_ABX.png,"Yes, they are correlated",,
10,1605535852496,16/11/2020 14:10:52,1605535852310,0,16/11/2020 14:10:52,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,512x231,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,16,2,1,Screen 1,buttonB,response_button_text,1418.904999998631,,,"No, they are not correlated",1,1,0,0,,,,2,,trial,data1_PSP_AX.png,"No, they are not correlated",,
11,1605535853995,16/11/2020 14:10:53,1605535853854,0,16/11/2020 14:10:53,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,512x231,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,17,3,1,Screen 1,buttonB,response_button_text,1531.155000004219,,,"No, they are not correlated",1,1,0,0,,,,2,,trial,data3_PSP_AB.png,"No, they are not correlated",,
12,1605535855386,16/11/2020 14:10:55,1605535855295,0,16/11/2020 14:10:55,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,512x231,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,18,4,1,Screen 1,buttonA,response_button_text,1424.9399999971502,,,"Yes, they are correlated",1,1,0,0,,,,2,,trial,data2_PSP_BX.png,"Yes, they are correlated",,
13,1605535855448,16/11/2020 14:10:55,1605535855313,0,16/11/2020 14:10:55,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,512x231,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,19,1,1,Screen 1,slider,response_slider_initialValue,0,,,50,,0,1,0,,,,2,,end,,,,
14,1605535859964,16/11/2020 14:10:59,1605535859862,0,16/11/2020 14:10:59,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,512x231,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,19,1,1,Screen 1,slider,response_slider_endValue,4550.425000023097,,,58,,0,1,0,,,,2,,end,,,,
15,1605535860058,16/11/2020 14:11:00,1605535859863,0,16/11/2020 14:10:59,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,512x231,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,19,1,1,Screen 1,continueButton,continue_button,4550.425000023097,,,,,0,1,0,,,,2,,end,,,,
16,1605535895854,16/11/2020 14:11:35,1605535895750,0,16/11/2020 14:11:35,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,640x289,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,20,1,1,Screen 1,advancementZone,continue_button,35873.04999999469,,,,,0,1,0,,,,3,,instructions_Mixed,,,,
17,1605535935942,16/11/2020 14:12:15,1605535935846,0,16/11/2020 14:12:15,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,853x385,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,20,1,2,Screen 2,advancementZone,continue_button,40085.15999998781,,,,,0,1,0,,,,3,,instructions_Mixed,,,,
18,1605535937099,16/11/2020 14:12:17,1605535936998,0,16/11/2020 14:12:16,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,853x385,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,20,1,3,Screen 3,advancementZone,continue_button,1148.6000000149943,,,,,0,1,0,,,,3,,instructions_Mixed,,,,
19,1605535939678,16/11/2020 14:12:19,1605535939582,0,16/11/2020 14:12:19,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,853x385,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,22,3,1,Screen 1,buttonB,response_button_text,2554.569999978412,,,"No, they are not correlated",1,1,0,0,,,,3,3,example,dataExample_Mixed_AB.png,"No, they are not correlated",,
20,1605535941305,16/11/2020 14:12:21,1605535941159,0,16/11/2020 14:12:21,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,853x385,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,21,4,1,Screen 1,buttonA,response_button_text,1354.5750000048429,,,"Yes, they are correlated",1,1,0,0,,,,3,3,example,dataExample_Mixed_ABX.png,"Yes, they are correlated",,
21,1605535942273,16/11/2020 14:12:22,1605535942181,0,16/11/2020 14:12:22,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,853x385,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,23,2,1,Screen 1,advancementZone,continue_button,848.9399999962188,,,,,0,1,0,,,,3,,start,,,,
22,1605535943601,16/11/2020 14:12:23,1605535943502,0,16/11/2020 14:12:23,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,853x385,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,24,5,1,Screen 1,buttonA,response_button_text,1304.6549999853596,,,"Yes, they are correlated",1,1,0,0,,,,3,,trial,data1_Mixed_ABX.png,"Yes, they are correlated",,
23,1605535945149,16/11/2020 14:12:25,1605535945056,0,16/11/2020 14:12:25,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,853x385,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,25,6,1,Screen 1,buttonA,response_button_text,1542.6399999996647,,,"Yes, they are correlated",1,1,0,0,,,,3,,trial,data2_Mixed_BX.png,"Yes, they are correlated",,
24,1605535946993,16/11/2020 14:12:26,1605535946894,0,16/11/2020 14:12:26,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,853x385,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,26,7,1,Screen 1,buttonA,response_button_text,1823.9199999952689,,,"Yes, they are correlated",1,1,0,0,,,,3,,trial,data3_Mixed_BX.png,"Yes, they are correlated",,
25,1605535948259,16/11/2020 14:12:28,1605535948149,0,16/11/2020 14:12:28,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,853x385,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,27,8,1,Screen 1,buttonB,response_button_text,1239.9350000196137,,,"No, they are not correlated",1,1,0,0,,,,3,,trial,data4_Mixed_AB.png,"No, they are not correlated",,
26,1605535948306,16/11/2020 14:12:28,1605535948160,0,16/11/2020 14:12:28,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,853x385,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,28,2,1,Screen 1,slider,response_slider_initialValue,0,,,50,,0,1,0,,,,3,,end,,,,
27,1605535950851,16/11/2020 14:12:30,1605535950749,0,16/11/2020 14:12:30,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,853x385,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,28,2,1,Screen 1,slider,response_slider_endValue,2589.18999999878,,,58,,0,1,0,,,,3,,end,,,,
28,1605535950898,16/11/2020 14:12:30,1605535950750,0,16/11/2020 14:12:30,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,853x385,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,28,2,1,Screen 1,continueButton,continue_button,2589.18999999878,,,,,0,1,0,,,,3,,end,,,,
29,1605535975498,16/11/2020 14:12:55,1605535975398,0,16/11/2020 14:12:55,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,853x385,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,2,1,1,Screen 1,advancementZone,continue_button,24639.51000000816,,,,,0,1,0,,,,1,,instructions_PCP,,,,
30,1605536004186,16/11/2020 14:13:24,1605536004085,0,16/11/2020 14:13:24,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,853x385,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,2,1,2,Screen 2,advancementZone,continue_button,28678.8349999988,,,,,0,1,0,,,,1,,instructions_PCP,,,,
31,1605536005499,16/11/2020 14:13:25,1605536005398,0,16/11/2020 14:13:25,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,853x385,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,2,1,3,Screen 3,advancementZone,continue_button,1308.8900000147987,,,,,0,1,0,,,,1,,instructions_PCP,,,,
32,1605536006973,16/11/2020 14:13:26,1605536006887,0,16/11/2020 14:13:26,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,853x385,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,3,5,1,Screen 1,buttonA,response_button_text,1465.0499999988824,,,"Yes, they are correlated",1,1,0,0,,,,1,1,example,dataExample_PCP_ABX.png,"Yes, they are correlated",,
33,1605536009695,16/11/2020 14:13:29,1605536009599,0,16/11/2020 14:13:29,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,853x385,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,4,6,1,Screen 1,buttonB,response_button_text,2505.3049999987707,,,"No, they are not correlated",1,1,0,0,,,,1,1,example,dataExample_PCP_AB.png,"No, they are not correlated",,
34,1605536010867,16/11/2020 14:13:30,1605536010766,0,16/11/2020 14:13:30,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,853x385,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,5,3,1,Screen 1,advancementZone,continue_button,973.4450000105426,,,,,0,1,0,,,,1,,start,,,,
35,1605536011984,16/11/2020 14:13:31,1605536011886,0,16/11/2020 14:13:31,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,853x385,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,6,9,1,Screen 1,buttonA,response_button_text,1107.6349999930244,,,"Yes, they are correlated",1,1,0,0,,,,1,,trial,data2_PCP_ABX.png,"Yes, they are correlated",,
36,1605536013157,16/11/2020 14:13:33,1605536013053,0,16/11/2020 14:13:33,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,853x385,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,7,10,1,Screen 1,buttonB,response_button_text,1154.964999994263,,,"No, they are not correlated",1,1,0,0,,,,1,,trial,data4_PCP_AB.png,"No, they are not correlated",,
37,1605536013954,16/11/2020 14:13:33,1605536013862,0,16/11/2020 14:13:33,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,853x385,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,8,11,1,Screen 1,buttonA,response_button_text,795.2449999866076,,,"Yes, they are correlated",1,1,0,0,,,,1,,trial,data3_PCP_BX.png,"Yes, they are correlated",,
38,1605536014627,16/11/2020 14:13:34,1605536014534,0,16/11/2020 14:13:34,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,853x385,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,9,12,1,Screen 1,buttonB,response_button_text,659.6499999868684,,,"No, they are not correlated",1,1,0,0,,,,1,,trial,data1_PCP_AX.png,"No, they are not correlated",,
39,1605536014690,16/11/2020 14:13:34,1605536014542,0,16/11/2020 14:13:34,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,853x385,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,10,3,1,Screen 1,slider,response_slider_initialValue,0,,,50,,0,1,0,,,,1,,end,,,,
40,1605536016909,16/11/2020 14:13:36,1605536016813,0,16/11/2020 14:13:36,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,853x385,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,10,3,1,Screen 1,slider,response_slider_endValue,2271.6549999895506,,,62,,0,1,0,,,,1,,end,,,,
41,1605536016955,16/11/2020 14:13:36,1605536016814,0,16/11/2020 14:13:36,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,853x385,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,10,3,1,Screen 1,continueButton,continue_button,2271.6549999895506,,,,,0,1,0,,,,1,,end,,,,
42,1605536028652,16/11/2020 14:13:48,1605536028558,0,16/11/2020 14:13:48,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,853x385,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,29,1,1,Screen 1,button2,response_button_text,11728.100000007544,,,Parallel Sets Plot,1,0,1,0,,,,,,userPreference,,,,
43,1605536028715,16/11/2020 14:13:48,1605536028561,0,16/11/2020 14:13:48,28606,13,task-xe1r,,7819978,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,853x385,,Task 1: Identify correlation,25,spreadsheet,,,END TASK,,,,,331036,,,,,0,1,0,,,,,,,,,,
1,1605528026505,16/11/2020 12:00:26,1605528026334,0,16/11/2020 12:00:26,28606,13,task-xe1r,,7816253,BLIND,2322712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x937,,Task 1: Identify correlation,25,spreadsheet,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1605528047212,16/11/2020 12:00:47,1605528047105,0,16/11/2020 12:00:47,28606,13,task-xe1r,,7816253,BLIND,2322712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x937,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,1,1,1,Screen 1,advancementZone,continue_button,20728.63999987021,,,,,0,1,0,,,,,,taskIntroduction,,,,
3,1605528061683,16/11/2020 12:01:01,1605528061415,0,16/11/2020 12:01:01,28606,13,task-xe1r,,7816253,BLIND,2322712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x937,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,11,1,1,Screen 1,advancementZone,continue_button,14302.75999987498,,,,,0,1,0,,,,2,,instructions_PSP,,,,
4,1605528072254,16/11/2020 12:01:12,1605528072159,0,16/11/2020 12:01:12,28606,13,task-xe1r,,7816253,BLIND,2322712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x937,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,11,1,2,Screen 2,advancementZone,continue_button,10738.535000011325,,,,,0,1,0,,,,2,,instructions_PSP,,,,
5,1605528074411,16/11/2020 12:01:14,1605528074079,0,16/11/2020 12:01:14,28606,13,task-xe1r,,7816253,BLIND,2322712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x937,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,11,1,3,Screen 3,advancementZone,continue_button,1916.3600001484156,,,,,0,1,0,,,,2,,instructions_PSP,,,,
6,1605528117073,16/11/2020 12:01:57,1605528116961,0,16/11/2020 12:01:56,28606,13,task-xe1r,,7816253,BLIND,2322712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x937,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,13,1,1,Screen 1,buttonB,response_button_text,42860.64999992959,,,"No, they are not correlated",1,1,0,0,,,,2,2,example,dataExample_PSP_AB.png,"No, they are not correlated",,
7,1605528132648,16/11/2020 12:02:12,1605528132555,0,16/11/2020 12:02:12,28606,13,task-xe1r,,7816253,BLIND,2322712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x937,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,12,2,1,Screen 1,buttonA,response_button_text,15395.800000056624,,,"Yes, they are correlated",1,1,0,0,,,,2,2,example,dataExample_PSP_ABX.png,"Yes, they are correlated",,
8,1605528140992,16/11/2020 12:02:20,1605528140903,0,16/11/2020 12:02:20,28606,13,task-xe1r,,7816253,BLIND,2322712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x937,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,14,1,1,Screen 1,advancementZone,continue_button,8146.775000030175,,,,,0,1,0,,,,2,,start,,,,
9,1605528145555,16/11/2020 12:02:25,1605528145463,0,16/11/2020 12:02:25,28606,13,task-xe1r,,7816253,BLIND,2322712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x937,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,15,1,1,Screen 1,buttonA,response_button_text,4552.449999842793,,,"Yes, they are correlated",1,1,0,0,,,,2,,trial,data1_PSP_ABX.png,"Yes, they are correlated",,
10,1605528152133,16/11/2020 12:02:32,1605528152055,0,16/11/2020 12:02:32,28606,13,task-xe1r,,7816253,BLIND,2322712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x937,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,16,2,1,Screen 1,buttonA,response_button_text,6585.424999939278,,,"Yes, they are correlated",1,1,0,0,,,,2,,trial,data2_PSP_BX.png,"Yes, they are correlated",,
11,1605528157570,16/11/2020 12:02:37,1605528157494,0,16/11/2020 12:02:37,28606,13,task-xe1r,,7816253,BLIND,2322712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x937,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,17,3,1,Screen 1,buttonA,response_button_text,5427.764999913052,,,"Yes, they are correlated",1,1,0,0,,,,2,,trial,data3_PSP_ABX.png,"Yes, they are correlated",,
12,1605528160180,16/11/2020 12:02:40,1605528160102,0,16/11/2020 12:02:40,28606,13,task-xe1r,,7816253,BLIND,2322712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x937,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,18,4,1,Screen 1,buttonB,response_button_text,2594.380000140518,,,"No, they are not correlated",1,1,0,0,,,,2,,trial,data4_PSP_AX.png,"No, they are not correlated",,
